Measurement Name,Time,Longitude,Latitude,LTE RSRP,LTE PUCCH TX Power
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:17,22.3714516666667,37.5271816666667,-99.375,
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:17,22.3714516666667,37.5271816666667,-100.3125,
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:18,22.3714516666667,37.5271816666667,-100.6875,
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:18,22.3714516666667,37.5271816666667,-100.6875,
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:19,22.3714516666667,37.5271816666667,-100.6875,19
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:19,22.3714516666667,37.5271816666667,-102.1875,10
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:20,22.3714516666667,37.5271816666667,-99.625,16
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:20,22.3714516666667,37.5271816666667,-99.625,14
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:21,22.3714516666667,37.5271816666667,-100.1875,12
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:21,22.3714516666667,37.5271816666667,-100.1875,10
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:22,22.3714516666667,37.5271816666667,-100.0625,10
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:22,22.3714516666667,37.5271816666667,-100.0625,10
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:23,22.3714516666667,37.5271816666667,-99.8125,8
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:23,22.3714516666667,37.5271816666667,-99.8125,8
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:24,22.3714516666667,37.5271816666667,-99.9375,6
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:24,22.3714516666667,37.5271816666667,-99.9375,6
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:25,22.3714516666667,37.5271816666667,-100.1875,6
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:25,22.3714516666667,37.5271816666667,-100.1875,6
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:26,22.3714516666667,37.5271816666667,-99.875,6
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:26,22.3714516666667,37.5271816666667,-100.0625,5
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:27,22.3714516666667,37.5271816666667,-100.0625,5
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:27,22.3714516666667,37.5271816666667,-100.1875,5
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:28,22.3714516666667,37.5271816666667,-100.1875,2
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:28,22.3714516666667,37.5271816666667,-100.25,2
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:29,22.3714516666667,37.5271816666667,-100.25,2
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:29,22.3714516666667,37.5271816666667,-100.0625,2
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:30,22.3714516666667,37.5271816666667,-100.0625,2
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:30,22.3714516666667,37.5271816666667,-100,2
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:31,22.3714516666667,37.5271816666667,-100,2
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:31,22.3714516666667,37.5271816666667,-99.9375,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:32,22.3714516666667,37.5271816666667,-99.9375,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:32,22.3714516666667,37.5271816666667,-99.9375,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:33,22.3714516666667,37.5271816666667,-99.9375,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:33,22.3714516666667,37.5271816666667,-100,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:34,22.3714516666667,37.5271816666667,-100,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:34,22.3714516666667,37.5271816666667,-99.875,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:35,22.3714516666667,37.5271816666667,-99.6875,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:35,22.3714516666667,37.5271816666667,-99.6875,1
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:36,22.3714516666667,37.5271816666667,-100.0625,
group15_B_V_20250120-142145.1.echo,01/20/2025 14:22:36,22.3714516666667,37.5271816666667,-100.0625,
