Measurement Name,Time,Longitude,Latitude,LTE RSRP,LTE PUCCH TX Power
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:48,22.37147,37.5271866666667,,
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:48,22.37147,37.5271866666667,-108.8125,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:49,22.37147,37.5271866666667,-108.8125,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:49,22.37147,37.5271866666667,-110.0625,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:50,22.37147,37.5271866666667,-108.6875,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:50,22.37147,37.5271866666667,-108.6875,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:51,22.37147,37.5271866666667,-108.4375,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:51,22.37147,37.5271866666667,-108.4375,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:52,22.37147,37.5271866666667,-108.625,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:52,22.37147,37.5271866666667,-108.625,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:53,22.37147,37.5271866666667,-108.6875,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:53,22.37147,37.5271866666667,-108.6875,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:54,22.37147,37.5271866666667,-108.5,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:54,22.37147,37.5271866666667,-108.875,14
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:55,22.37147,37.5271866666667,-108.875,17
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:55,22.37147,37.5271866666667,-105.25,17
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:56,22.37147,37.5271866666667,-104.8125,10
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:56,22.37147,37.5271866666667,-104.8125,12
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:57,22.37147,37.5271866666667,-104.5625,12
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:57,22.37147,37.5271866666667,-104.5625,13
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:58,22.37147,37.5271866666667,-105.625,12
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:58,22.37147,37.5271866666667,-104.375,12
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:59,22.37147,37.5271866666667,-104.375,11
group15_C_C_20250120-142721.1.echo,01/20/2025 14:27:59,22.37147,37.5271866666667,-104.1875,11
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:00,22.37147,37.5271866666667,-105.1875,14
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:00,22.37147,37.5271866666667,-105.1875,13
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:01,22.37147,37.5271866666667,-105.9375,13
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:01,22.37147,37.5271866666667,-105.9375,16
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:02,22.37147,37.5271866666667,-104.875,13
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:02,22.37147,37.5271866666667,-105,15
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:03,22.37147,37.5271866666667,-105,15
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:03,22.37147,37.5271866666667,-106.125,15
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:04,22.37147,37.5271866666667,-104.125,15
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:04,22.37147,37.5271866666667,-104.125,21
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:05,22.37147,37.5271866666667,-104.8125,21
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:05,22.37147,37.5271866666667,-104.8125,16
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:06,22.37147,37.5271866666667,-104.1875,16
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:06,22.37147,37.5271866666667,-104.0625,15
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:07,22.37147,37.5271866666667,-104.0625,14
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:07,22.37147,37.5271866666667,-104,14
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:08,22.37147,37.5271866666667,-104.1875,17
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:08,22.37147,37.5271866666667,-104.1875,17
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:09,22.37147,37.5271866666667,-103.875,16
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:09,22.37147,37.5271866666667,-103.875,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:10,22.37147,37.5271866666667,-104.625,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:10,22.37147,37.5271866666667,-104.5,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:11,22.37147,37.5271866666667,-104.5,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:11,22.37147,37.5271866666667,-104.0625,18
group15_C_C_20250120-142721.1.echo,01/20/2025 14:28:12,22.37147,37.5271866666667,-104.5,19
